순번,쉼터명칭,사용여부,도로명주소,지번주소,시설유형,시설면적,이용가능인원,운영시작일,운영종료일,평일개방여부,평일 개방시간,평일 종료시간,토요일개방여부,토요일 개방시간,토요일 종료시간,일요일 개방여부,일요일 개방시간,일요일 종료시간,공휴일 개방여부,공휴일 개방시간,공휴일 종료시간,경도,위도,비고,X좌표,Y좌표,야간개방
1149,반포느티나무쉼터,Y,서울특별시 서초구 신반포로 127,서울특별시 서초구 반포동 1-23,노인시설,119,15,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9982517,37.5043682,,199845.4148,544988.9387,
1150,반포2동 주민센터,Y,서울특별시 서초구 신반포로 127,서울특별시 서초구 반포동 1-23,주민센터,60,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9982544,37.5043895,한파특보 발령 시 평일 18:00~21:00 연장 운영,199845.6536,544991.3027,
1151,반포2동 경로당,Y,서울특별시 서초구 신반포로15길 28,서울특별시 서초구 반포동 4-2,노인시설,231,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.994826,37.5050769,,199542.5177,545067.6064,
1152,반포3동 경로당 시니어라운지,Y,서울특별시 서초구 신반포로23길 48,서울특별시 서초구 잠원동 72-1,노인시설,82.55,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0035705,37.5093407,,200315.6837,545540.8269,
1153,반포3동 주민센터,Y,서울특별시 서초구 신반포로23길 78,서울특별시 서초구 잠원동 71-7,주민센터,270,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0055541,37.5120789,한파특보 발령 시 평일 18:00~21:00 연장 운영,200491.0446,545844.7407,
1154,반포3동 경로당,Y,서울특별시 서초구 신반포로23길 48,서울특별시 서초구 잠원동 72-1,노인시설,163,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0032854,37.5093531,,200290.4767,545542.2022,
1155,반포4동 주민센터,Y,서울특별시 서초구 사평대로28길 70,서울특별시 서초구 반포동 74-7,주민센터,612,15,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0003062,37.4974546,한파특보 발령 시 평일 18:00~21:00 연장 운영,200027.0768,544221.6172,
1156,반포4동 경로당,Y,서울특별시 서초구 사평대로26길 9-14 ,서울특별시 서초구 반포동 535-12,노인시설,49,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9994709,37.4996293,,199953.2139,544462.9807,
1157,방배본동 주민센터,Y,서울특별시 서초구 동광로19길 38,서울특별시 서초구 방배동 774-9,주민센터,60,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9888264,37.4941178,온돌의자한파특보 발령 시 평일 18:00~21:00 연장 운영,199011.892,543851.3345,
1158,서초구립 기녕당 경로당,Y,서울특별시 서초구 방배중앙로 159-6 ,서울특별시 서초구 방배동 778-16,노인시설,110,15,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9859304,37.493331,,198755.7787,543764.0443,
1159,방배1동 주민센터,Y,서울특별시 서초구 효령로29길 43,서울특별시 서초구 방배동 922-18,주민센터,35,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9945046,37.4833701,한파특보 발령 시 평일 18:00~21:00 연장 운영,199513.9591,542658.437,
1160,방배1동제1경로당,Y,서울특별시 서초구 서초대로 114-8 ,서울특별시 서초구 방배동 144-18,노인시설,30,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9947133,37.4875575,,199532.4436,543123.1819,
1161,방배2동 주민센터,Y,서울특별시 서초구 청두곶길 36,서울특별시 서초구 방배동 462-13,주민센터,499,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9855514,37.4797645,한파특보 발령 시 평일 18:00~21:00 연장 운영,198722.0314,542258.3472,
1162,방배노인종합 복지관,Y,서울특별시 서초구 방배천로 48,서울특별시 서초구 방배동 455-11,복지회관,139.5,35,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9828048,37.4807436,,198479.1164,542367.0551,
1163,방배2동 제2경로당,Y,서울특별시 서초구 방배천로16길 5,서울특별시 서초구 방배동 437-8,노인시설,185,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9830826,37.4822446,,198503.7172,542533.6416,
1164,방배느티나무쉼터,Y,서울특별시 서초구 남부순환로287길 17-6 ,서울특별시 서초구 방배동 478-14,노인시설,535,8,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9872752,37.4765288,,198874.4518,541899.2058,
1165,방배3동 주민센터,Y,서울특별시 서초구 방배로 40,서울특별시 서초구 방배동 1023-3,주민센터,354,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9999906,37.4784478,한파특보 발령 시 평일 18:00~21:00 연장 운영,199999.1686,542112.113,
1166,방배3동 제2경로당,Y,서울특별시 서초구 남부순환로287길 17-4 ,서울특별시 서초구 방배동 478-13,노인시설,113,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9873992,37.4765392,,198885.4201,541900.3586,
1167,방배4동 주민센터,Y,서울특별시 서초구 방배로 173,서울특별시 서초구 방배동 852-14,주민센터,552.59,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9922382,37.4889889,한파특보 발령 시 평일 18:00~21:00 연장 운영,199313.5586,543282.0636,
1168,방배4동 경로당,Y,서울특별시 서초구 방배중앙로19길 4,서울특별시 서초구 방배동 821-1,노인시설,146,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.9869113,37.4899572,,198842.4709,543389.5843,
1169,양재느티나무쉼터,Y,서울특별시 서초구 바우뫼로41길 72-9 ,서울특별시 서초구 양재동 7-32,노인시설,487.29,5,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.040532,37.4838555,,203584.8317,542713.0673,
1170,우면주공아파트 경로당,N,서울특별시 서초구 바우뫼로7길 11,서울특별시 서초구 우면동 63,노인시설,106.14,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0242739,37.4702585,,202147.2814,541203.4876,
1171,서초구립 우면동 경로당,Y,서울특별시 서초구 바우뫼로4길 6,서울특별시 서초구 우면동 6-1,노인시설,195,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.025483,37.4694165,,202254.2643,541110.0652,
1172,양재1동 주민센터,Y,서울특별시 서초구 바우뫼로 41,서울특별시 서초구 우면동 68-2,주민센터,70,21,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0266883,37.4716377,한파특보 발령 시 평일 18:00~21:00 연장 운영,202360.8171,541356.6179,
1173,양재노인종합복지관,Y,서울특별시 서초구 강남대로30길 73-7 ,서울특별시 서초구 양재동 7-44,복지회관,100,22,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.040791,37.4830294,,203607.7785,542621.3911,
1174,서초구립 암산 경로당,Y,서울특별시 서초구 바우뫼로7길 84,서울특별시 서초구 우면동 55,노인시설,97,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0244818,37.4735552,,202165.5773,541569.3816,
1175,말죽거리 경로당,Y,서울특별시 서초구 바우뫼로41길 72-9 ,서울특별시 서초구 양재동 7-32,노인시설,141,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0404925,37.483832,,203581.3393,542710.4577,
1176,서초구립 송동마을 경로당,Y,서울특별시 서초구 송동길 27,서울특별시 서초구 우면동 476-6,노인시설,151,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0171256,37.4601697,,201515.1428,540083.6292,
1177,서초구립 새원마을 경로당,Y,서울특별시 서초구 새원3길 8,서울특별시 서초구 원지동 254-14,노인시설,134,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0499728,37.4538968,,204421.5826,539388.4585,
1178,양재2동 주민센터,Y,서울특별시 서초구 강남대로12길 44,서울특별시 서초구 양재동 323-1,주민센터,104,31,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0412121,37.470657,한파특보 발령 시 평일 18:00~21:00 연장 운영,203645.6239,541248.2366,
1179,잔디마을 경로당,Y,서울특별시 서초구 매헌로6길 58,서울특별시 서초구 양재동 205-4,노인시설,82,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0355057,37.4662508,,203141.0199,540759.0025,
1180,동산마을경로당,Y,서울특별시 서초구 동산로12길 8,서울특별시 서초구 양재동 376-3,노인시설,200,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0450651,37.4713541,,203986.4234,541325.7614,
1181,서초구립 샘마을 경로당,Y,서울특별시 서초구 샘마을길 8,서울특별시 서초구 내곡동 1-2125,노인시설,134,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0714841,37.458219,,206324.534,539869.39,
1182,서초구립 염곡경로당,Y,서울특별시 서초구 염곡말길 9,서울특별시 서초구 염곡동 180-2,노인시설,165,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0505059,37.4617719,,204468.2826,540262.5115,
1183,서초구립 홍씨마을 경로당,Y,서울특별시 서초구 홍씨마을길 25,서울특별시 서초구 내곡동 156-7,노인시설,165,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0655196,37.4531888,,205797.2149,539310.7234,
1184,내곡동 주민센터,Y,서울특별시 서초구 청계산로15길 77,서울특별시 서초구 신원동 627,주민센터,119,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0583117,37.4493013,한파특보 발령 시 평일 18:00~21:00 연장 운영,205159.7224,538878.8457,
1185,본마을 경로당,Y,서울특별시 서초구 본마을2길 2,서울특별시 서초구 신원동 446,노인시설,160,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0534524,37.4544459,,204729.4223,539449.57,
1186,내곡느티나무쉼터,Y,서울특별시 서초구 염곡말길 9,서울특별시 서초구 염곡동 180-2,노인시설,164.84,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0506875,37.4617297,,204484.3513,540257.8366,
1187,능안마을 경로당,Y,서울특별시 서초구 능안말2길 13,서울특별시 서초구 내곡동 166,노인시설,144.28,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.066278,37.4545803,,205864.2099,539465.2076,
1188,청룡마을 경로당,Y,서울특별시 서초구 청룡마을4길 15,서울특별시 서초구 신원동 251,노인시설,106.14,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0580006,37.4474232,,205132.3229,538670.3858,
1189,신사동주민센터,Y,서울특별시 강남구 압구정로 128,서울특별시 강남구 신사동 548-1,주민센터,157,40,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0227971,37.5239742,,202015.199,547165.1985,
1190,논현노인종합복지관,Y,서울특별시 강남구 강남대로128길 59,서울특별시 강남구 논현동 125-13,복지회관,"1,631.00",20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0260558,37.5120356,,202303.6259,545840.2394,
1191,논현1동주민센터,Y,서울특별시 강남구 학동로20길 25,서울특별시 강남구 논현동 133-13,주민센터,65,20,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.028507,37.511452,,202520.3591,545775.5301,
1192,논현2동주민센터,Y,서울특별시 강남구 학동로43길 17,서울특별시 강남구 논현동 114-24,주민센터,832,50,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0371879,37.5172779,,203287.5988,546422.399,
1193,압구정노인복지관,Y,서울특별시 강남구 도산대로53길 5,서울특별시 강남구 신사동 652-13,복지회관,68.32,21,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0381928,37.5235237,,203376.1556,547115.6398,
1194,로데오현대경로당,Y,서울특별시 강남구 압구정로50길 28,서울특별시 강남구 신사동 658-2,노인시설,331,100,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0370193,37.5265697,,203272.2879,547453.6663,
1195,압구정동 주민센터,Y,서울특별시 강남구 압구정로 201,서울특별시 강남구 압구정동 458,주민센터,203,20,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0306508,37.5306182,,202709.2036,547902.7971,
1196,압구정1동 경로당,Y,서울특별시 강남구 언주로157길 8,서울특별시 강남구 신사동 627-2,노인시설,98,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0322406,37.5239607,,202849.9782,547163.9444,
1197,정다운도서관,Y,서울특별시 강남구 학동로67길 11,서울특별시 강남구 청담동 35-10,문화시설,33,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0464499,37.5190742,,204106.3081,546622.1296,
1198,청담동주민센터,Y,서울특별시 강남구 압구정로79길 26,서울특별시 강남구 청담동 124-1,주민센터,50,15,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0493166,37.5250817,,204359.3833,547289.0157,
1199,삼성1동주민센터,Y,서울특별시 강남구 봉은사로 616,서울특별시 강남구 삼성동 161-2,주민센터,33,10,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0625237,37.514325,,205527.6299,546095.8513,
1200,한파 응급 대피소 ,Y,서울특별시 강남구 학동로 426,서울특별시 강남구 삼성동 16-1,기타,20,20,2025-01-31,2025-03-15,Y,9:00:00,18:00:00,Y,9:00:00,18:00:00,Y,9:00:00,18:00:00,Y,9:00:00,18:00:00,127.0476151,37.5177595,한파기간(10.15~다음해3.15)   - 평일(09:00~18:00)  - 주말/공휴일(09:00~18:00) 한파특보발효시  - 평일(09:00~21:00)  주말/공휴일(09:00~21:00),204209.3891,546476.2659,
1201,강남구보건소,Y,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,보건소,128,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0421356,37.5162818,,203725.0501,546312.0289,
1202,봉전경로당,Y,서울특별시 강남구 봉은사로68길 39-3 ,서울특별시 강남구 삼성동 123-29,노인시설,110,33,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0519014,37.5098625,,204588.8008,545599.9996,
1203,삼성2동주민센터,Y,서울특별시 강남구 봉은사로 419,서울특별시 강남구 삼성동 38-34,주민센터,786,40,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0459912,37.5111674,,204066.1867,545744.555,
1204,대치1동주민센터,Y,서울특별시 강남구 남부순환로391길 19,서울특별시 강남구 대치동 646-2,주민센터,388,118,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0567749,37.4932457,,205020.7981,543755.9983,
1205,대치경로당,Y,서울특별시 강남구 역삼로90길 18,서울특별시 강남구 대치동 971-15,노인시설,92,28,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0620106,37.5028334,,205483.1079,544820.4006,
1206,대치2동주민센터,Y,서울특별시 강남구 영동대로65길 24,서울특별시 강남구 대치동 980-9,주민센터,72,22,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0641871,37.502306,,205675.5986,544761.9951,
1207,대치4동주민센터,Y,서울특별시 강남구 도곡로77길 23,서울특별시 강남구 대치동 928-22,주민센터,301,30,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0578474,37.4997288,,205115.2008,544475.5958,
1208,강남시니어플라자,Y,서울특별시 강남구 봉은사로 332,서울특별시 강남구 역삼동 682-8,복지회관,33,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0432192,37.5097588,,203821.1796,545588.1022,
1209,상방교경로당,Y,서울특별시 강남구 봉은사로24길 70,서울특별시 강남구 역삼동 632-13,노인시설,179,54,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0318787,37.5023877,,202818.7985,544769.6047,
1210,하방교경로당,Y,서울특별시 강남구 역삼로11길 9-7 ,서울특별시 강남구 역삼동 752-11,노인시설,321,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0345716,37.4952906,,203057.2011,543982.0028,
1211,역삼1동주민센터,Y,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20,주민센터,531,40,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0332825,37.4953738,,202943.2014,543991.1958,
1212,테헤란아이파크실버클럽,Y,서울특별시 강남구 테헤란로52길 16,서울특별시 강남구 역삼동 709-5,노인시설,141,43,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.046061,37.5023902,,204072.8347,544770.4014,
1213,역삼시니어하우스,Y,서울특별시 강남구 언주로79길 30-3 ,서울특별시 강남구 역삼동 724-5,노인시설,212.22,64,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0414,37.4992,,203660.8525,544416.139,
1214,역삼2동경로당,Y,서울특별시 강남구 도곡로27길 27,서울특별시 강남구 역삼동 781-34,노인시설,90,27,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0418311,37.4945386,,203699.2031,543898.8011,
1215,역삼2동주민센터,Y,서울특별시 강남구 도곡로43길 25,서울특별시 강남구 역삼동 761-26,주민센터,123,37,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0468166,37.4959747,,204140.001,544058.3971,
1216,도곡1동주민센터,Y,서울특별시 강남구 도곡로18길 57,서울특별시 강남구 도곡동 892-6,주민센터,648,50,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0388787,37.4883118,,203438.4022,543207.5961,
1217,개포4차우성경로당,Y,서울특별시 강남구 언주로 117,서울특별시 강남구 도곡동 465,노인시설,34,100,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0492425,37.4853497,,204355.1406,542879.271,
1218,삼성래미안경로당,Y,서울특별시 강남구 언주로 202,서울특별시 강남구 도곡동 91-5,노인시설,115,35,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0506262,37.4897643,,204477.2554,543369.2983,
1219,도곡2동주민센터,Y,서울특별시 강남구 남부순환로378길 34-9 ,서울특별시 강남구 도곡동 459,주민센터,463,40,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0464155,37.4836996,,204105.2033,542696.0048,
1220,개포1동주민센터,Y,서울특별시 강남구 개포로 303,서울특별시 강남구 개포동 653,주민센터,102,15,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.055583,37.4827025,,204916.0852,542585.7791,
1221,경남아경로당,Y,서울특별시 강남구 언주로 110,서울특별시 강남구 개포동 649,노인시설,42,13,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0542472,37.484618,,204797.8167,542798.3053,
1222,개포하늘꿈도서관,Y,서울특별시 강남구 개포로110길 54,서울특별시 강남구 일원동 741-3,문화시설,33,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0803584,37.4907255,,207106.6066,543477.8082,
1223,개포2동주민센터,Y,서울특별시 강남구 개포로 511,서울특별시 강남구 개포동 182,주민센터,117.42,36,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0691,37.4899,,206111.0215,543385.3982,
1224,강남종합사회복지관,N,서울특별시 강남구 개포로109길 5,서울특별시 강남구 개포동 12,복지회관,69.31,21,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0745908,37.4923312,,206596.3996,543655.6001,
1225,일원1동주민센터,Y,서울특별시 강남구 개포로 615,서울특별시 강남구 개포동 12-4,주민센터,59,18,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0756,37.4927,,206685.6148,543696.6033,
1226,개포3동주민센터,Y,서울특별시 강남구 개포로 615,서울특별시 강남구 개포동 12-4,주민센터,847.74,60,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0756,37.4927,,206685.6148,543696.6033,
1227,능인종합사회복지관,Y,서울특별시 강남구 양재대로 340,서울특별시 강남구 개포동 1055,복지회관,223,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.052594,37.4716775,,204652.404,541361.9997,
1228,밀미리경로당,Y,서울특별시 강남구 개포로31길 31,서울특별시 강남구 개포동 1265-4,노인시설,113,34,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.048666,37.4809956,,204304.4032,542395.9972,
1229,포이경로당,Y,서울특별시 강남구 개포로20길 48,서울특별시 강남구 개포동 1220,노인시설,64,19,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0492687,37.476029,,204357.9991,541844.7987,
1230,개포4동주민센터,Y,서울특별시 강남구 개포로24길 33,서울특별시 강남구 개포동 1204,주민센터,85,26,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.0499,37.4772,,204413.7711,541974.7934,
1231,세곡보건지소,Y,서울특별시 강남구 자곡로 100,서울특별시 강남구 자곡동 628,보건소,81,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0948048,37.4715468,,208386.3375,541350.4158,
1232,못골도서관,Y,서울특별시 강남구 자곡로 116,서울특별시 강남구 자곡동 632,문화시설,33,10,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.096347,37.4717289,,208522.7383,541370.7649,
1233,반고개 경로당,Y,서울특별시 강남구 헌릉로622길 9,서울특별시 강남구 세곡동 128-13,노인시설,85,26,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.1070291,37.4640471,,209468.6329,540519.2092,
1234,방죽1시니어센터,Y,서울특별시 강남구 밤고개로24길 60,서울특별시 강남구 율현동 308-15,노인시설,182,55,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.1053217,37.4708649,,209316.7368,541275.7225,
1235,세곡동주민센터,Y,서울특별시 강남구 밤고개로 286,서울특별시 강남구 율현동 278-1,주민센터,160,48,2024-11-15,2025-03-15,Y,9:00:00,21:00:00,N,,,N,,,N,,,127.1069115,37.4690495,,209457.5989,541074.396,
1236,방죽2경로당,Y,서울특별시 강남구 밤고개로23길 14-31 ,서울특별시 강남구 율현동 201-19,노인시설,180,55,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.1096964,37.4717861,,209703.6029,541378.405,
