"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1144071000","001","느티나무경로당","서울특별시 마포구 성미산로18길 18","","145.00","22","","20240520","20240930","126.918378","37.560670","192788.416735","551240.917404"
"2025","1144071000","001","연남경로당","서울특별시 마포구 동교로41길 36","","91.77","22","","20240520","20240930","126.923445","37.563861","193236.358908","551594.659783"
"2025","1144071000","001","연동경로당","서울특별시 마포구 성미산로29안길 30","","146.05","36","","20240520","20240930","126.923732","37.565511","193261.855205","551777.814234"
"2025","1144071000","001","연서경로당","서울특별시 마포구 연남로11길 3","","176.00","75","","20240520","20240930","126.918735","37.565657","192820.402282","551794.344138"
"2025","1144012500","001","성산1동1경로당","서울특별시 마포구 월드컵북로15안길 26","","149.00","14","","20240520","20240930","126.910908","37.562743","192128.613687","551471.573218"
"2025","1144072000","001","성산1동2경로당","서울특별시 마포구 성미산로5길 55-14 ","","103.00","31","","20240520","20240930","126.908667","37.560333","191930.340553","551204.303841"
"2025","1144072000","001","성미경로당","서울특별시 마포구 성미산로1길 100-20 ","","76.00","23","","20240520","20240930","126.906247","37.561929","191716.655662","551381.596128"
"2025","1111051500","002","종로장애인복지관","서울특별시 종로구 자하문로 89","","3,754.00","100","","20240520","20240930","126.969726","37.584246","197326.053879","553854.846207"
"2025","1111051500","005","청운효자동주민센터","서울특별시 종로구 자하문로 92","","200.00","50","","20240520","20240930","126.970656","37.584095","197408.138837","553838.071974"
"2025","1111051500","001","세종마을경로당","서울특별시 종로구 자하문로11길 33","","141.90","50","","20240520","20240930","126.969916","37.580371","197342.618600","553424.771148"
"2025","1111051500","001","청운경로당","서울특별시 종로구 필운대로 86","","120.00","30","","20240520","20240930","126.967421","37.583485","197122.397815","553770.463086"
"2025","1111053000","001","사직경로당","서울특별시 종로구 사직로9길 15-25 ","","158.50","30","","20240520","20240930","126.965586","37.576454","196960.067394","552990.082688"
"2025","1111053000","005","사직동주민센터","서울특별시 종로구 경희궁1길 15","","400.00","50","","20240520","20240930","126.970652","37.571394","197407.336351","552428.384882"
"2025","1111054000","001","복정경로당","서울특별시 종로구 삼청로4길 22","","200.00","30","","20240520","20240930","126.982125","37.582397","198421.124801","553649.325421"
"2025","1111054000","005","삼청동주민센터","서울특별시 종로구 삼청로 107","","200.00","50","","20240520","20240930","126.981760","37.584994","198388.958652","553937.613444"
"2025","1111055000","001","부암경로당","서울특별시 종로구 자하문로 260","","180.00","45","","20240520","20240930","126.963427","37.597374","196770.238064","555312.137823"
"2025","1111055000","001","신영경로당","서울특별시 종로구 세검정로6길 76-19 ","","143.24","30","","20240520","20240930","126.963645","37.601291","196789.596226","555746.829554"
"2025","1111055000","005","부암동주민센터","서울특별시 종로구 창의문로 145","","400.00","50","","20240520","20240930","126.964076","37.592435","196827.350725","554763.941863"
"2025","1111056000","001","평창경로당","서울특별시 종로구 평창문화로 48","","288.00","40","","20240520","20240930","126.966915","37.605318","197078.593354","556193.653215"
"2025","1111056000","001","구기할아버지경로당","서울특별시 종로구 진흥로 438-6 ","","70.00","30","","20240520","20240930","126.956499","37.607804","196158.950389","556469.969309"
"2025","1111056000","005","평창동주민센터","서울특별시 종로구 평창문화로 65","","200.00","50","","20240520","20240930","126.968379","37.606387","197207.835485","556312.244876"
"2025","1111056000","001","구기할머니경로당","서울특별시 종로구 진흥로 438-8 ","","70.00","30","","20240520","20240930","126.956370","37.607872","196147.581093","556477.521844"
"2025","1111057000","005","무악동주민센터","서울특별시 종로구 통일로14길 36","","400.00","40","","20240520","20240930","126.958228","37.576003","196310.021651","552940.334822"
"2025","1111057000","001","무악경로당","서울특별시 종로구 통일로14길 19","","104.05","30","","20240520","20240930","126.957779","37.575429","196270.303771","552876.645180"
"2025","1111057000","001","무악제2경로당","서울특별시 종로구 통일로 246-11 ","","242.00","50","","20240520","20240930","126.958328","37.575735","196318.886206","552910.597068"
"2025","1111057000","002","종로노인종합복지관 무악센터","서울특별시 종로구 통일로14길 30","","800.00","200","","20240520","20240930","126.958046","37.575830","196293.935961","552921.118782"
"2025","1111058000","001","은행나무경로당","서울특별시 종로구 통일로12길 60","","266.00","50","","20240520","20240930","126.961913","37.574944","196635.517748","552822.692984"
"2025","1111058000","005","교남동주민센터","서울특별시 종로구 송월길 154","","400.00","40","","20240520","20240930","126.961963","37.571916","196639.789708","552486.596045"
"2025","1111058000","001","교남경로당","서울특별시 종로구 사직로2길 8","","200.00","50","","20240520","20240930","126.964580","37.572533","196870.967468","552554.985538"
"2025","1111058000","001","행촌경로당","서울특별시 종로구 인왕산로1길 58","","200.00","50","","20240520","20240930","126.963009","37.575386","196732.327918","552871.733410"
"2025","1123054000","001","섬마을 경로당","서울특별시 동대문구 고산자로62길 32","","178.65","59","","20240601","20240930","127.037648","37.590087","203325.037606","554503.344398"
"2025","1123054000","005","제기동주민센터","서울특별시 동대문구 약령시로 71","","700.76","58","","20240601","20240930","127.037902","37.583068","203347.784991","553724.335013"
"2025","1123054000","001","행복마을경로당","서울특별시 동대문구 고산자로56길 51","","68.73","20","","20240601","20240930","127.038635","37.590040","203412.210701","554498.185523"
"2025","1123054000","001","제기한신아파트 제2경로당","서울특별시 동대문구 회기로8길 20","","45.00","13","","20240601","20240930","127.039872","37.590431","203521.398919","554541.638860"
"2025","1123054000","001","만수 경로당","서울특별시 동대문구 약령시로5길 22","","115.50","34","","20240601","20240930","127.034210","37.584130","203021.637307","553842.079761"
"2025","1123054000","001","방아다리경로당","서울특별시 동대문구 약령시로9길 75","","99.00","30","","20240601","20240930","127.035859","37.586187","203167.191148","554070.404428"
"2025","1123054000","001","제기경로당","서울특별시 동대문구 경동시장로23길 14","","213.50","68","","20240601","20240930","127.039501","37.585745","203488.930915","554021.465392"
"2025","1123054500","002","동대문종합사회복지관","서울특별시 동대문구 약령시로5길 22","","7,464.00","10","","20240601","20240930","127.034118","37.584058","203013.487710","553834.074516"
"2025","1123056000","001","전농동아아파트 제2경로당","서울특별시 동대문구 서울시립대로 31","","42.90","13","","20240601","20240930","127.045684","37.574970","204035.577052","552825.822355"
"2025","1123056000","001","창방경로당","서울특별시 동대문구 답십리로23길 70-6 ","","85.05","25","","20240601","20240930","127.050549","37.578216","204465.186750","553186.311102"
"2025","1123056000","001","화목경로당","서울특별시 동대문구 전농로31길 33","","114.72","34","","20240601","20240930","127.051630","37.582930","204560.378459","553709.640818"
"2025","1123056000","099","대한노인회 동대문구지회","서울특별시 동대문구 사가정로 98","","316.28","95","","20240601","20240930","127.056335","37.576373","204976.360767","552982.049984"
"2025","1123056000","005","전농1동주민센터","서울특별시 동대문구 서울시립대로9길 21","","438.00","49","","20240601","20240930","127.047730","37.577950","204216.155288","553156.691194"
"2025","1123056000","001","전농1동 경로당","서울특별시 동대문구 전농로27길 81","","167.58","50","","20240601","20240930","127.052120","37.578845","204603.875212","553256.198686"
"2025","1123056000","001","래미안크레시티3단지아파트 경로당","서울특별시 동대문구 사가정로 65","","80.00","24","","20240601","20240930","127.050276","37.575646","204441.171438","552901.057696"
"2025","1123057000","005","전농2동주민센터","서울특별시 동대문구 사가정로 137","","190.00","76","","20240601","20240930","127.060015","37.578054","205301.315520","553168.878437"
"2025","1123057000","001","아름숲아파트 제2경로당","서울특별시 동대문구 전농로16길 51","","112.65","34","","20240601","20240930","127.060982","37.580781","205386.546239","553471.577022"
"2025","1123057000","001","SK아파트제2경로당","서울특별시 동대문구 전농로10길 111","","92.00","27","","20240601","20240930","127.062721","37.577210","205540.443376","553075.371382"
"2025","1123057000","001","삼성아파트제2경로당","서울특별시 동대문구 전농로 190","","37.80","11","","20240601","20240930","127.055541","37.581459","204905.897629","553546.529228"
"2025","1123057000","001","성너머경로당","서울특별시 동대문구 사가정로 191-1 ","","49.50","15","","20240601","20240930","127.065597","37.578749","205794.311815","553246.356164"
"2025","1123060000","001","대우아파트제2경로당","서울특별시 동대문구 답십리로41길 33","","36.20","13","","20240601","20240930","127.053328","37.573888","204710.919515","552706.088648"
"2025","1123060000","005","답십리1동 주민센터","서울특별시 동대문구 사가정로 30","","709.00","90","","20240601","20240930","127.051175","37.571867","204520.831743","552481.708569"
"2025","1123060000","001","쌈지경로당","서울특별시 동대문구 천호대로75길 57","","70.25","21","","20240601","20240930","127.056091","37.568178","204955.341075","552072.464846"
"2025","1132051500","001","창5동 경로당","서울특별시 도봉구 노해로63가길 34","","124.00","40","","20240601","20240930","127.045349","37.654118","204001.714018","561610.403755"
"2025","1132052100","001","무수경로당","서울특별시 도봉구 도봉로173길 40-5 ","","188.70","43","","20240601","20240930","127.041400","37.679800","203652.017577","564460.703811"
"2025","1132052100","001","도봉산 경로당","서울특별시 도봉구 도봉산4길 28-3 ","","132.00","40","","20240601","20240930","127.042787","37.688906","203773.916422","565471.449533"
"2025","1132052100","001","약수 경로당","서울특별시 도봉구 시루봉로23가길 17","","140.00","50","","20240601","20240930","127.039314","37.672332","203468.361741","563631.693068"
"2025","1132052100","001","서원 경로당","서울특별시 도봉구 도봉로181길 34-7 ","","166.00","50","","20240601","20240930","127.044193","37.684636","203898.116901","564997.610645"
"2025","1132052100","002","도봉동 어르신복지관","서울특별시 도봉구 도봉로169가길 52","","1,125.00","100","","20240601","20240930","127.043611","37.682128","203846.901020","564719.122524"
"2025","1132052100","001","성황당 경로당","서울특별시 도봉구 도봉로165길 28-8 ","","114.00","50","","20240601","20240930","127.043431","37.677492","203831.279187","564204.652298"
"2025","1132052100","001","오봉 경로당","서울특별시 도봉구 도봉로157길 35-4 ","","73.00","60","","20240601","20240930","127.041868","37.673372","203693.593455","563747.231621"
"2025","1132052100","005","도봉1동 주민센터","서울특별시 도봉구 도봉로169나길 22","","1,329.00","150","","20240601","20240930","127.043420","37.678700","203830.273180","564338.717167"
"2025","1132052100","001","안골 경로당","서울특별시 도봉구 도봉로191길 88","","66.00","40","","20240601","20240930","127.040965","37.689860","203613.112827","565577.196153"
"2025","1132052200","005","도봉2동 주민센터","서울특별시 도봉구 마들로 668","","118.00","33","","20240601","20240930","127.046537","37.669778","204105.675799","563348.526753"
"2025","1132052200","001","도봉 경로당","서울특별시 도봉구 도봉로162길 12-9 ","","109.00","70","","20240601","20240930","127.045646","37.674556","204026.879794","563878.877449"
"2025","1132052200","002","도봉서원종합사회복지관","서울특별시 도봉구 마들로 668","","3,582.00","200","","20240601","20240930","127.046519","37.669738","204104.089943","563344.108553"
"2025","1132052200","002","도봉장애인종합복지관","서울특별시 도봉구 마들로 664-23 ","","176.00","43","","20240601","20240930","127.047631","37.669357","204202.252814","563301.859448"
"2025","1132066000","005","쌍문1동 주민센터","서울특별시 도봉구 노해로 147","","1,329.00","150","","20240601","20240930","127.026034","37.647993","202297.516944","560929.997598"
"2025","1132066000","001","쌍우 경로당","서울특별시 도봉구 우이천로45길 22-4 ","","145.00","40","","20240601","20240930","127.014951","37.654504","201319.328820","561652.439090"
"2025","1132066000","002","쌍문동 어르신복지관","서울특별시 도봉구 우이천로 363","","1,145.00","100","","20240601","20240930","127.023800","37.648246","202100.331439","560957.992352"
"2025","1132066000","001","꽃동네경로당","서울특별시 도봉구 시루봉로1길 114-14 ","","86.00","21","","20240601","20240930","127.022957","37.654166","202025.810889","561615.033963"
"2025","1132066000","001","계성경로당","서울특별시 도봉구 우이천로30길 29-1 ","","46.00","11","","20240601","20240930","127.025755","37.648895","202272.867536","561030.081437"
"2025","1132067000","005","쌍문2동 주민센터","서울특별시 도봉구 도봉로137길 21","","100.00","14","","20240601","20240930","127.039769","37.659956","203509.032333","562258.095564"
"2025","1132067000","001","쌍문2동 경로당","서울특별시 도봉구 방학로3가길 7-3 ","","164.00","60","","20240601","20240930","127.038200","37.658518","203370.698404","562098.489841"
"2025","1144072000","005","성산1동주민센터","서울특별시 마포구 성산로4길 15","","69.00","21","","20240520","20240930","126.907861","37.563377","191859.475817","551542.154938"
"2025","1144072000","001","다솜경로당","서울특별시 마포구 월드컵북로20길 16","","66.00","20","","20240520","20240930","126.914121","37.564124","192412.565032","551624.572726"
"2025","1144073000","001","가좌행복경로당","서울특별시 마포구 성암로 28","","139.00","42","","20240520","20240930","126.913145","37.569246","192326.869903","552193.167465"
"2025","1144073000","001","간데마을경로당","서울특별시 마포구 성암로9길 14","","68.00","20","","20240520","20240930","126.903468","37.573052","191472.392495","552616.379188"
"2025","1144073000","001","백합경로당","서울특별시 마포구 월드컵로 215","","122.00","36","","20240520","20240930","126.901103","37.564513","191262.525733","551668.855561"
"2025","1144073000","001","낙루경로당","서울특별시 마포구 월드컵북로38나길 25","","72.00","21","","20240520","20240930","126.906664","37.570611","191754.517517","552345.193318"
"2025","1144073000","001","무리울새마을경로당","서울특별시 마포구 월드컵북로 198-17 ","","175.00","53","","20240520","20240930","126.907256","37.568913","191806.621164","552156.616667"
"2025","1144073000","001","샛터경로당","서울특별시 마포구 새터산2길 7","","43.00","144","","20240520","20240930","126.907542","37.565137","191831.466496","551737.566410"
"2025","1144066000","005","성산2동주민센터","서울특별시 마포구 월드컵북로30길 22","","81.00","25","","20240520","20240930","126.908982","37.568578","191959.058356","552119.330878"
"2025","1144074000","005","상암동주민센터","서울특별시 마포구 매봉산로2길 16","","79.00","24","","20240520","20240930","126.894650","37.578250","190694.107920","553194.134252"
"2025","1144074000","001","상암경로문화센터","서울특별시 마포구 월드컵북로50길 7-5 ","","317.00","79","","20240520","20240930","126.893273","37.577066","190572.297389","553062.827825"
"2025","1147051000","001","오목(구립)경로당","서울특별시 양천구 오목로 313","","153.20","20","","20240515","20241015","126.872250","37.525218","188707.402948","547310.657791"
"2025","1147051000","005","목1동주민센터","서울특별시 양천구 목동서로 192","","230.00","50","","20240515","20241015","126.871100","37.530300","188606.565010","547874.846660"
"2025","1147052000","008","목동새마을금고","서울특별시 양천구 목동중앙본로 114","","164.00","20","","20240611","20240930","126.871340","37.545641","188630.134556","549577.437404"
"2025","1147052000","012","목동문화체육센터","서울특별시 양천구 목동중앙본로 73","","678.00","80","","20240515","20241015","126.868496","37.543422","188378.399266","549331.514049"
"2025","1147052000","005","목2동주민센터","서울특별시 양천구 목동중앙본로 120","","600.00","100","","20240515","20241015","126.871700","37.546100","188661.991417","549628.381842"
"2025","1147052000","001","용왕(구립목2동)경로당","서울특별시 양천구 목동중앙로13나길 2","","94.68","35","","20240515","20241015","126.879781","37.546243","189376.156232","549643.253794"
"2025","1147052000","001","새말(구립)경로당","서울특별시 양천구 목동중앙본로2길 13-11 ","","132.82","45","","20240515","20241015","126.870100","37.539800","188519.631645","548929.352095"
"2025","1147052000","001","양화(구립)경로당","서울특별시 양천구 목동중앙북로16길 34-4 ","","93.15","23","","20240515","20241015","126.873600","37.544700","188829.687633","549472.771267"
"2025","1147052000","001","월촌(구립)경로당","서울특별시 양천구 목동중앙본로28길 37","","68.12","30","","20240515","20241015","126.872500","37.543300","188732.266890","549317.519408"
"2025","1147052000","002","목동종합사회복지관","서울특별시 양천구 목동중앙북로8길 104","","800.00","30","","20240515","20241015","126.866317","37.544567","188186.003564","549458.866814"
"2025","1147053000","004","목동보건지소","서울특별시 양천구 목동중앙본로7가길 11","","127.00","20","","20240611","20240930","126.866907","37.540028","188237.439431","548955.074195"
"2025","1147053000","099","목동시니어스마트교육센터","서울특별시 양천구 등촌로 206","","405.00","30","","20240515","20241015","126.863646","37.548115","187950.530576","549852.991172"
"2025","1111060000","001","계원경로당","서울특별시 종로구 창덕궁3가길 8","","107.90","30","","20240520","20240930","126.988517","37.581128","198985.674868","553508.392698"
"2025","1111060000","005","가회동주민센터","서울특별시 종로구 북촌로 35","","60.00","50","","20240520","20240930","126.984804","37.580057","198657.758169","553389.537216"
"2025","1111060000","001","북촌경로당","서울특별시 종로구 북촌로 20-27 ","","103.10","30","","20240520","20240930","126.985873","37.578912","198752.111849","553262.429517"
"2025","1111061500","099","구청사","서울특별시 종로구 종로1길 36","","82.60","10","","20240605","20240930","126.978987","37.573505","198143.712548","552662.484085"
"2025","1111061500","002","서울노인복지센터","서울특별시 종로구 삼일대로 467","","8,000.00","200","","20240520","20240930","126.985958","37.575956","198759.571070","552934.412988"
"2025","1111061500","001","운니경로당","서울특별시 종로구 삼일대로32길 51","","200.00","50","","20240520","20240930","126.989842","37.575635","199102.645788","552898.741507"
"2025","1111061500","005","종로1234가동주민센터","서울특별시 종로구 삼일대로30길 47","","400.00","40","","20240520","20240930","126.990261","37.574432","199139.688969","552765.162982"
"2025","1111061500","001","우정경로당","서울특별시 종로구 수표로22길 22","","300.00","30","","20240520","20240930","126.990617","37.571220","199171.075054","552408.676113"
"2025","1111063000","001","종로56가경로당","서울특별시 종로구 종로35가길 19","","105.60","30","","20240520","20240930","127.005040","37.572037","200445.253418","552499.335278"
"2025","1111063000","001","충신경로당","서울특별시 종로구 율곡로22나길 21","","80.00","20","","20240520","20240930","127.004666","37.573911","200412.203767","552707.359152"
"2025","1111063000","001","충신어르신행복충전소","서울특별시 종로구 낙산성곽서길 65-11 ","","90.00","20","","20240520","20240930","127.008153","37.575055","200720.192761","552834.373136"
"2025","1111063000","005","종로56가동주민센터","서울특별시 종로구 종로35가길 19","","80.00","50","","20240520","20240930","127.005043","37.572033","200445.474294","552498.858040"
"2025","1111064000","005","이화동주민센터","서울특별시 종로구 이화장길 33","","400.00","50","","20240520","20240930","127.004357","37.576994","200384.864890","553049.568554"
"2025","1111064000","002","종로노인종합복지관","서울특별시 종로구 율곡로19길 17-8 ","","2,188.00","200","","20240520","20240930","127.006050","37.576673","200534.444118","553013.849645"
"2025","1111064000","001","마로니에경로당","서울특별시 종로구 낙산1길 21","","100.30","30","","20240520","20240930","127.005715","37.581184","200504.830285","553514.528124"
"2025","1111064000","001","이화경로당","서울특별시 종로구 이화장1나길 15","","174.90","30","","20240520","20240930","127.006750","37.577735","200596.278942","553131.812427"
"2025","1111064000","001","동숭경로당","서울특별시 종로구 동숭4나길 29","","55.40","17","","20240520","20240930","127.005822","37.583249","200514.258513","553743.797826"
"2025","1111065000","001","와룡경로당","서울특별시 종로구 명륜길 90","","171.00","40","","20240520","20240930","126.993378","37.590620","199415.163914","554561.911127"
"2025","1111065000","001","명륜3가경로당","서울특별시 종로구 성균관로 50","","33.80","8","","20240520","20240930","126.996715","37.587118","199709.842561","554173.135426"
"2025","1111065000","001","혜명경로당","서울특별시 종로구 혜화로9길 24-9 ","","99.00","24","","20240520","20240930","126.998295","37.588053","199849.376505","554276.928340"
"2025","1111065000","001","유림경로당","서울특별시 종로구 성균관로5길 25-13 ","","178.32","44","","20240520","20240930","126.996928","37.584474","199728.663344","553879.669690"
"2025","1111060000","001","가회경로당","서울특별시 종로구 북촌로 35","","66.00","34","","20240520","20240930","126.984774","37.580125","198655.038799","553397.084878"
"2025","1111065000","001","명륜2.4가경로당","서울특별시 종로구 창경궁로26길 7","","135.48","33","","20240520","20240930","126.998147","37.581885","199836.335579","553592.317372"
"2025","1123060000","001","답십리3동경로당","서울특별시 동대문구 황물로 30","","229.42","71","","20240601","20240930","127.045206","37.574192","203993.437694","552739.452939"
"2025","1123061000","001","중산경로당","서울특별시 동대문구 답십리로48길 54","","247.90","80","","20240601","20240930","127.057641","37.570363","205092.153534","552315.112779"
"2025","1123061000","001","청솔우성아파트제2경로당","서울특별시 동대문구 답십리로57길 53","","77.00","25","","20240601","20240930","127.061014","37.575242","205389.772042","552856.813429"
"2025","1123061000","001","동아아파트제2경로당","서울특별시 동대문구 한천로11길 10","","70.00","21","","20240601","20240930","127.061108","37.568200","205398.583969","552075.238481"
"2025","1123061000","001","답십리사랑경로당","서울특별시 동대문구 답십리로60길 70","","36.30","11","","20240601","20240930","127.063400","37.570097","205600.919744","552285.939727"
"2025","1123061000","001","답십리두산아파트제2경로당","서울특별시 동대문구 답십리로56길 21-1 ","","100.50","30","","20240601","20240930","127.059363","37.568975","205244.376513","552161.122341"
"2025","1123061000","005","답십리2동주민센터","서울특별시 동대문구 한천로11길 18","","60.00","18","","20240601","20240930","127.061209","37.567312","205407.571005","551976.686651"
"2025","1123065000","005","장안1동주민센터","서울특별시 동대문구 장한로17길 36","","385.00","30","","20240601","20240930","127.066415","37.567797","205867.435852","552030.817181"
"2025","1123065000","001","샛별경로당","서울특별시 동대문구 장한로17길 20","","140.04","42","","20240601","20240930","127.067435","37.568065","205957.553362","552060.637348"
"2025","1123065000","001","안골경로당","서울특별시 동대문구 천호대로77다길 20","","155.60","47","","20240601","20240930","127.064346","37.565401","205684.857696","551764.773138"
"2025","1123065000","001","미나리경로당(장안3동경로당)","서울특별시 동대문구 천호대로87길 43","","240.57","72","","20240601","20240930","127.067940","37.563674","206002.519977","551573.319866"
"2025","1123065000","002","장안종합사회복지관","서울특별시 동대문구 한천로18길 48","","1,998.40","25","","20240601","20240930","127.066159","37.567962","205844.788863","552049.103192"
"2025","1123066000","005","장안2동주민센터","서울특별시 동대문구 사가정로 230-1 ","","180.30","54","","20240601","20240930","127.070595","37.578487","206235.854925","553217.563887"
"2025","1123066000","001","장평경로당(장안4동장평경로당","서울특별시 동대문구 한천로28길 27","","181.40","54","","20240601","20240930","127.068429","37.573291","206044.946039","552640.726149"
"2025","1123066000","001","근린 경로당","서울특별시 동대문구 장한로 191","","118.80","36","","20240601","20240930","127.071229","37.577136","206291.971615","553067.660660"
"2025","1123066000","001","늘봄경로당","서울특별시 동대문구 장한로26나길 6","","220.30","66","","20240601","20240930","127.072576","37.571309","206411.457624","552421.021973"
"2025","1123070500","001","홍릉 경로당","서울특별시 동대문구 제기로23길 10","","59.40","18","","20240601","20240930","127.042774","37.587203","203777.880629","554183.424551"
"2025","1123070500","001","한신@경로당","서울특별시 동대문구 제기로 129","","148.50","45","","20240601","20240930","127.047755","37.587732","204217.767561","554242.371755"
"2025","1123070500","005","청량리동주민센터","서울특별시 동대문구 왕산로 239","","159.70","20","","20240601","20240930","127.048388","37.583177","204273.935729","553736.858132"
"2025","1123070500","001","홍릉동부제2경로당","서울특별시 동대문구 제기로26길 26","","57.60","17","","20240601","20240930","127.045078","37.585347","203981.474534","553977.580232"
"2025","1123070500","002","시립동대문노인종합복지관","서울특별시 동대문구 제기로33길 25","","96.00","25","","20240601","20240930","127.049906","37.587182","204407.824540","554181.437856"
"2025","1123070500","001","청량 경로당","서울특별시 동대문구 왕산로43다길 5","","290.60","88","","20240601","20240930","127.047258","37.586263","204174.024249","554079.340507"
"2025","1123071000","005","회기동주민센터","서울특별시 동대문구 회기로25길 12-1 ","","593.00","15","","20240601","20240930","127.055355","37.590799","204888.866335","554583.142644"
"2025","1132067000","002","도봉노인종합복지관","서울특별시 도봉구 도당로2길 12-13 ","","2,757.00","250","","20240601","20240930","127.035986","37.658895","203175.358306","562140.266926"
"2025","1132067000","001","백운 경로당","서울특별시 도봉구 노해로57길 62","","191.00","40","","20240601","20240930","127.034601","37.653799","203053.322409","561574.649233"
"2025","1132068000","001","쌍문3동 경로당","서울특별시 도봉구 노해로48길 67-6 ","","99.00","50","","20240601","20240930","127.032202","37.650618","202841.702720","561221.481626"
"2025","1132068000","001","효문 경로당","서울특별시 도봉구 노해로42길 60-3 ","","165.00","40","","20240601","20240930","127.029910","37.648669","202639.534851","561005.051031"
"2025","1132068000","005","쌍문3동 주민센터","서울특별시 도봉구 노해로44길 9","","470.00","150","","20240601","20240930","127.027971","37.648992","202468.390088","561040.825754"
"2025","1132068100","001","쌍문4동 경로당","서울특별시 도봉구 노해로 213-24 ","","91.00","23","","20240601","20240930","127.031896","37.652181","202814.719399","561394.971830"
"2025","1132068100","005","쌍문4동 주민센터","서울특별시 도봉구 시루봉로 62-7 ","","218.00","55","","20240601","20240930","127.028467","37.656505","202511.926372","561874.739489"
"2025","1132069000","099","도봉구청","서울특별시 도봉구 마들로 656","","919.71","100","","20240624","20240930","127.047127","37.668727","204157.822393","563231.890933"
"2025","1132069000","001","윗들 경로당","서울특별시 도봉구 도봉로150마길 37","","86.00","40","","20240601","20240930","127.044895","37.667771","203960.987803","563125.754261"
"2025","1132069000","005","방학1동 주민센터","서울특별시 도봉구 방학로2길 27","","968.00","150","","20240601","20240930","127.040674","37.664247","203588.679775","562734.388330"
"2025","1132069000","001","방학1동 경로당","서울특별시 도봉구 방학로 130-9 ","","231.00","90","","20240601","20240930","127.037600","37.663376","203317.512834","562637.658227"
"2025","1132070000","002","방아골종합사회복지관","서울특별시 도봉구 시루봉로17길 42","","3,217.00","200","","20240601","20240930","127.032697","37.669359","202884.668831","563301.572500"
"2025","1132070000","001","청학 경로당","서울특별시 도봉구 도당로13라길 104-4 ","","175.00","60","","20240601","20240930","127.038984","37.669121","203439.361395","563275.391057"
"2025","1132070000","001","신우 경로당","서울특별시 도봉구 도당로13다길 39","","185.00","30","","20240601","20240930","127.032691","37.665283","202884.350166","562849.120802"
"2025","1132070000","002","방학동 어르신복지관","서울특별시 도봉구 시루봉로15라길 59-9 ","","688.00","100","","20240601","20240930","127.032208","37.670586","202841.550428","563437.753722"
"2025","1132070000","001","방학2동 경로당","서울특별시 도봉구 시루봉로17길 64","","188.00","30","","20240601","20240930","127.031417","37.669363","202771.793165","563302.000066"
"2025","1132070000","005","방학2동 주민센터","서울특별시 도봉구 시루봉로 226","","1,378.00","150","","20240601","20240930","127.035046","37.668219","203092.010413","563175.096335"
"2025","1132070000","001","송학 경로당","서울특별시 도봉구 도당로13라길 14-3 ","","142.00","30","","20240601","20240930","127.035127","37.666862","203099.169075","563024.518588"
"2025","1132071000","005","방학3동 주민센터","서울특별시 도봉구 시루봉로 94","","1,573.00","150","","20240601","20240930","127.027944","37.659180","202465.679253","562171.679393"
"2025","1132071000","001","원당 경로당","서울특별시 도봉구 해등로32가길 16","","200.00","50","","20240601","20240930","127.022242","37.660252","201962.547887","562290.492813"
"2025","1132071000","001","세심천 경로당","서울특별시 도봉구 시루봉로 65-59 ","","54.00","14","","20240601","20240930","127.024478","37.656515","202159.978586","561875.816639"
"2025","1147053000","005","목3동주민센터","서울특별시 양천구 목동중앙남로16나길 55","","64.00","20","","20240515","20241015","126.864500","37.544700","188025.495464","549473.891303"
"2025","1147053000","001","한두(구립)경로당","서울특별시 양천구 목동중앙북로8라길 28","","106.30","30","","20240515","20241015","126.863626","37.546576","187948.577408","549682.260789"
"2025","1147052000","001","백석(구립)경로당","서울특별시 양천구 목동중앙북로8길 76","","102.42","30","","20240515","20241015","126.864927","37.545324","188063.338937","549543.071287"
"2025","1147052000","001","나말(구립)경로당","서울특별시 양천구 목동중앙남로 97","","94.68","25","","20240515","20241015","126.864200","37.541800","187998.518769","549152.064548"
"2025","1147054000","099","미감도서관","서울특별시 양천구 목동중앙남로 57-10 ","","266.76","18","","20240515","20241015","126.865461","37.538976","188109.548115","548838.518925"
"2025","1147054000","005","목4동주민센터","서울특별시 양천구 목동중앙로 25","","737.00","63","","20240515","20241015","126.868400","37.532400","188368.238781","548108.251335"
"2025","1147052000","001","마장(목4동구립)경로당","서울특별시 양천구 목동중앙서로8길 23","","143.22","36","","20240515","20241015","126.866300","37.531600","188182.499261","548019.722956"
"2025","1147052000","001","청산(구립)경로당","서울특별시 양천구 목동중앙남로3가길 68","","94.68","24","","20240515","20241015","126.864500","37.538700","188024.535836","548807.963884"
"2025","1147052000","001","정목(구립)경로당","서울특별시 양천구 목동중앙남로4길 20","","94.68","23","","20240515","20241015","126.868300","37.536900","188360.099477","548607.708654"
"2025","1147052000","002","목동어르신복지관","서울특별시 양천구 목동중앙로3길 21","","82.50","20","","20240515","20241015","126.869200","37.536400","188439.566066","548552.103734"
"2025","1147055000","099","목마교육도서관","서울특별시 양천구 목동서로 41","","543.14","21","","20240515","20241015","126.881705","37.537202","189544.857678","548639.618943"
